f_index,Faculty,key,Year,published_name,Other Authors,Author Contribution Index
72,Zhao Jun,journals/corr/abs-2011-14197,2020,Jun Zhao 0007,"['Helin Yang', 'Zehui Xiong', 'Kwok-Yan Lam', 'Sumei Sun', 'Liang Xiao 0003']",2
72,Zhao Jun,journals/corr/abs-2012-06337,2020,Jun Zhao 0007,"['Lingjuan Lyu', 'Han Yu 0001', 'Xingjun Ma', 'Lichao Sun', 'Qiang Yang', 'Philip S. Yu']",5
72,Zhao Jun,journals/corr/abs-2012-08989,2020,Jun Zhao 0007,"['Yulan Gao', 'Chao Yong', 'Zehui Xiong', 'Dusit Niyato', 'Yue Xiao']",6
72,Zhao Jun,journals/corr/abs-2012-10681,2020,Jun Zhao 0007,"['Feng Li', 'Kwok-Yan Lam', 'Min Jia', 'Xiuhua Li', 'Li Wang']",4
72,Zhao Jun,journals/corr/abs-2012-13537,2020,Jun Zhao 0007,"['Huimei Han', 'Wenchao Zhai', 'Weidang Lu', 'Xinyuan Yang', 'Liping Qian']",6
72,Zhao Jun,journals/corr/abs-2012-13539,2020,Jun Zhao 0007,"['Huimei Han', 'Lushun Fang', 'Weidang Lu', 'Wenchao Zhai', 'Ying Li']",6
72,Zhao Jun,journals/corr/abs-2012-13807,2020,Jun Zhao 0007,"['Mengmeng Yang', 'Ivan Tjuawinata', 'Kwok-Yan Lam', 'Lin Sun']",4
72,Zhao Jun,journals/tvt/KangXNYKZ19,2019,Jun Zhao 0007,"['Jiawen Kang', 'Zehui Xiong', 'Dusit Niyato', 'Dongdong Ye', 'Dong In Kim']",6
72,Zhao Jun,journals/corr/abs-1904-02707,2019,Jun Zhao 0007,"['Renchi Yang', 'Xiaokui Xiao', 'Zhewei Wei', 'Sourav S. Bhowmick', 'Rong-Hua Li']",5
72,Zhao Jun,journals/corr/abs-1906-01562,2019,Jun Zhao 0007,"['Teng Wang', 'Han Yu', 'Jinyan Liu', 'Xinyu Yang', 'Xuebin Ren', 'Shuyu Shi']",2
72,Zhao Jun,journals/corr/abs-1906-10893,2019,Jun Zhao 0007,"['Yang Zhao', 'Linshan Jiang', 'Rui Tan', 'Dusit Niyato']",2
72,Zhao Jun,journals/corr/abs-1907-00782,2019,Jun Zhao 0007,"['Ning Wang', 'Xiaokui Xiao', 'Yin Yang 0001', 'Siu Cheung Hui', 'Hyejin Shin', 'Junbum Shin', 'Ge Yu 0001']",4
72,Zhao Jun,journals/corr/abs-1907-08927,2019,Jun Zhao 0007,"['Yutao Jiao', 'Ping Wang 0001', 'Dusit Niyato', 'Bin Lin 0001', 'Dong In Kim']",4
72,Zhao Jun,journals/corr/abs-1910-09172,2019,Jun Zhao 0007,"['Huy T. Nguyen 0001', 'Nguyen Cong Luong', 'Chau Yuen', 'Dusit Niyato']",3
72,Zhao Jun,journals/corr/abs-1910-14383,2019,Jun Zhao 0007,"['Huimei Han', 'Dusit Niyato', 'Marco Di Renzo', 'Quoc-Viet Pham']",2
72,Zhao Jun,journals/corr/abs-1911-00745,2019,Jun Zhao 0007,[],1
72,Zhao Jun,journals/corr/abs-1911-00761,2019,Jun Zhao 0007,[],1
72,Zhao Jun,journals/corr/abs-1911-01822,2019,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/abs-1911-02013,2019,Jun Zhao 0007,"['Wubing Chen', 'Zhiying Xu', 'Shuyu Shi', 'Yang Zhao']",5
72,Zhao Jun,journals/corr/abs-1911-03298,2019,Jun Zhao 0007,"['Muhammad Baqer Mollah', 'Dusit Niyato', 'Kwok-Yan Lam', 'Xin Zhang 0034', 'Amer M. Y. M. Ghias', 'Leong Hai Koh', 'Lei Yang 0001']",2
72,Zhao Jun,journals/corr/abs-1911-12060,2019,Jun Zhao 0007,"['Teng Wang', 'Tao Bai', 'Kwok-Yan Lam', 'Xuebin Ren', 'Xinyu Yang', 'Shuyu Shi', 'Yang Liu 0165', 'Han Yu 0001']",1
72,Zhao Jun,journals/corr/abs-1912-05744,2019,Jun Zhao 0007,"['Helin Yang', 'Arokiaswami Alphones', 'Zehui Xiong', 'Dusit Niyato', 'Kaishun Wu']",5
72,Zhao Jun,journals/corr/abs-1912-09150,2019,Jun Zhao 0007,"['Zhiying Xu', 'Shuyu Shi', 'Alex X. Liu', 'Lin Chen']",4
72,Zhao Jun,journals/tcns/Zhao18,2018,Jun Zhao 0007,[],1
72,Zhao Jun,journals/tcns/Zhao18a,2018,Jun Zhao 0007,[],1
72,Zhao Jun,journals/winet/MaCFWTZW18,2018,Jun Zhao 0007,"['Songjun Ma', 'Ge Chen', 'Luoyi Fu', 'Weijie Wu', 'Xiaohua Tian', 'Xinbing Wang']",6
72,Zhao Jun,journals/corr/abs-1809-08387,2018,Jun Zhao 0007,"['Jiawen Kang', 'Zehui Xiong', 'Dusit Niyato', 'Dongdong Ye', 'Dong In Kim']",6
72,Zhao Jun,journals/tac/ZhaoYG17,2017,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/tifs/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,journals/tit/Yavuz0YG17,2017,Jun Zhao 0007,"['Faruk Yavuz', 'Osman Yagan', 'Virgil D. Gligor']",2
72,Zhao Jun,journals/tit/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,journals/ton/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,journals/tsipn/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,journals/tsipn/ZhaoZ17,2017,Jun Zhao 0007,['Junshan Zhang'],1
72,Zhao Jun,journals/tvt/LiuZZLWD17,2017,Jun Zhao 0007,"['Xiaoying Liu', 'Kechen Zheng', 'Xiao-Yang Liu', 'Xinbing Wang', 'Xin Di']",3
72,Zhao Jun,journals/tit/0007YG15,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/tit/Yavuz0YG15,2015,Jun Zhao 0007,"['Faruk Yavuz', 'Osman Yagan', 'Virgil D. Gligor']",2
72,Zhao Jun,journals/corr/0007YG15a,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG15b,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG15d,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG15e,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG15f,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/000715,2015,Jun Zhao 0007,[],1
72,Zhao Jun,journals/corr/YavuzZYG14,2014,Jun Zhao 0007,"['Faruk Yavuz', 'Osman Yagan', 'Virgil D. Gligor']",2
72,Zhao Jun,journals/corr/0007YG14,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG14a,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/0007YG14b,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/ZhaoYG14,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,journals/corr/abs-1206-1531,2012,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/ccs/LiantoZZ20,2020,Jun Zhao 0007,"['Hans Albert Lianto', 'Yang Zhao']",3
72,Zhao Jun,conf/ccs/HanZZ20,2020,Jun Zhao 0007,"['Leong Mei Han', 'Yang Zhao']",3
72,Zhao Jun,conf/globecom/GaoYXNX020,2020,Jun Zhao 0007,"['Yulan Gao', 'Chao Yong', 'Zehui Xiong', 'Dusit Niyato', 'Yue Xiao']",6
72,Zhao Jun,conf/globecom/GaoYXNXZ20,2020,Jun Zhao 0007,"['Yulan Gao', 'Chao Yong', 'Zehui Xiong', 'Dusit Niyato', 'Yue Xiao']",6
72,Zhao Jun,conf/globecom/JiaZZN20,2020,Jun Zhao 0007,"['Xiaolun Jia', 'Xiangyun Zhou 0001', 'Dusit Niyato']",2
72,Zhao Jun,conf/globecom/YangX0NWTS20,2020,Jun Zhao 0007,"['Helin Yang', 'Zehui Xiong', 'Dusit Niyato', 'Qingqing Wu', 'Massimo Tornatore', 'Stefano Secci']",3
72,Zhao Jun,conf/globecom/YangZXZNLW20,2020,Jun Zhao 0007,"['Helin Yang', 'Yang Zhao', 'Zehui Xiong', 'Dusit Niyato', 'Kwok-Yan Lam', 'Qingqing Wu']",4
72,Zhao Jun,conf/icc/GaoYXNXZ20,2020,Jun Zhao 0007,"['Yulan Gao', 'Chao Yong', 'Zehui Xiong', 'Dusit Niyato', 'Yue Xiao']",6
72,Zhao Jun,conf/icc/HanZNRP20,2020,Jun Zhao 0007,"['Huimei Han', 'Dusit Niyato', 'Marco Di Renzo', 'Quoc-Viet Pham']",2
72,Zhao Jun,conf/icdcs/ZhaoTLWLX20,2020,Jun Zhao 0007,"['Jing Tang 0004', 'Zengxiang Li', 'Huaxiong Wang', 'Kwok-Yan Lam', 'Kaiping Xue']",1
72,Zhao Jun,conf/infocom/XuSLZC20,2020,Jun Zhao 0007,"['Zhiying Xu', 'Shuyu Shi', 'Alex X. Liu', 'Lin Chen']",4
72,Zhao Jun,conf/smartgridcomm/LiuGYZZV20,2020,Jun Zhao 0007,"['Yunchuan Liu', 'Amir Ghasemkhani', 'Lei Yang 0001', 'Junshan Zhang', 'Vijay Vittal']",4
72,Zhao Jun,conf/smc/LyuLNXZYL20,2020,Jun Zhao 0007,"['Lingjuan Lyu', 'Yee Wei Law', 'Kee Siong Ng', 'Shibei Xue', 'Mengmeng Yang', 'Lei Liu']",5
72,Zhao Jun,conf/wf-iot/NguyenLZYN20,2020,Jun Zhao 0007,"['Huy Thanh Nguyen', 'Nguyen Cong Luong', 'Chau Yuen', 'Dusit Niyato']",3
72,Zhao Jun,conf/cikm/WangZYLYRS19,2019,Jun Zhao 0007,"['Teng Wang', 'Han Yu', 'Jinyan Liu', 'Xinyu Yang', 'Xuebin Ren', 'Shuyu Shi']",2
72,Zhao Jun,conf/globecom/XiongZNWZ19,2019,Jun Zhao 0007,"['Zehui Xiong', 'Dusit Niyato', 'Ping Wang 0001', 'Yang Zhang 0025']",2
72,Zhao Jun,conf/icde/WangXYZHSS019,2019,Jun Zhao 0007,"['Ning Wang', 'Xiaokui Xiao', 'Yin Yang 0001', 'Siu Cheung Hui', 'Hyejin Shin', 'Junbum Shin', 'Ge Yu 0001']",4
72,Zhao Jun,conf/infocom/ShiXLLZ19,2019,Jun Zhao 0007,"['Shuyu Shi', 'Yaxiong Xie', 'Mo Li 0001', 'Alex X. Liu']",5
72,Zhao Jun,conf/ipccc/WangYRZL19,2019,Jun Zhao 0007,"['Teng Wang', 'Xinyu Yang', 'Xuebin Ren', 'Kwok-Yan Lam']",4
72,Zhao Jun,conf/sigmod/YangXWBZL19,2019,Jun Zhao 0007,"['Renchi Yang', 'Xiaokui Xiao', 'Zhewei Wei', 'Sourav S. Bhowmick', 'Rong-Hua Li']",5
72,Zhao Jun,conf/smartgridcomm/Jiao0NZLK19,2019,Jun Zhao 0007,"['Yutao Jiao', 'Ping Wang 0001', 'Dusit Niyato', 'Bin Lin 0001', 'Dong In Kim']",4
72,Zhao Jun,conf/allerton/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,conf/globecom/0007ZP17,2017,Jun Zhao 0007,"['Junshan Zhang', 'H. Vincent Poor']",1
72,Zhao Jun,conf/icassp/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,conf/icassp/Zhao17a,2017,Jun Zhao 0007,[],1
72,Zhao Jun,conf/icdcs/Zhao17,2017,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao16,2016,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao16a,2016,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao15,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao15a,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao15b,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/allerton/Zhao15c,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/analco/0007YG15,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/globalsip/Zhao15,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/globalsip/Zhao15a,2015,Jun Zhao 0007,[],1
72,Zhao Jun,conf/icc/Yavuz0YG15,2015,Jun Zhao 0007,"['Faruk Yavuz', 'Osman Yagan', 'Virgil D. Gligor']",2
72,Zhao Jun,conf/wiopt/0007YG15,2015,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/allerton/0007YG14,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/cdc/0007YG14,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/isit/Zhao14,2014,Jun Zhao 0007,[],1
72,Zhao Jun,conf/isit/0007YG14,2014,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/isit/Yavuz0YG14,2014,Jun Zhao 0007,"['Faruk Yavuz', 'Osman Yagan', 'Virgil D. Gligor']",2
72,Zhao Jun,conf/isit/ZhaoYG13,2013,Jun Zhao 0007,"['Osman Yagan', 'Virgil D. Gligor']",1
72,Zhao Jun,conf/spw/ZhaoGPN13,2013,Jun Zhao 0007,"['Virgil D. Gligor', 'Adrian Perrig', 'James Newsome']",1
72,Zhao Jun,conf/icdcs/WangWZ11,2011,Jun Zhao 0007,"['Xiao Wang', 'Xinbing Wang']",3
72,Zhao Jun,conf/infocom/HuWNZ10,2010,Jun Zhao 0007,"['Chenhui Hu', 'Xinbing Wang', 'Ding Nie']",4
72,Zhao Jun,conf/spw/GligorPZ09,2009,Jun Zhao 0007,"['Virgil D. Gligor', 'Adrian Perrig']",3
73,Zheng Jianmin,journals/cagd/HormannZ20,2020,Jianmin Zheng,['Kai Hormann'],2
73,Zheng Jianmin,journals/cagd/ZhangMZA20,2020,Jianmin Zheng,"['Wenjing Zhang', 'Yuewen Ma', 'William J. Allen']",3
73,Zheng Jianmin,journals/cg/ZhangZC20,2020,Jianmin Zheng,"['Yuzhe Zhang', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/ivc/SongZCC20,2020,Jianmin Zheng,"['Guoxian Song', 'Jianfei Cai 0001', 'Tat-Jen Cham']",2
73,Zheng Jianmin,journals/tvcg/JiangZ0Z20,2020,Jianmin Zheng,"['Boyi Jiang', 'Juyong Zhang', 'Jianfei Cai 0001']",4
73,Zheng Jianmin,journals/corr/abs-2008-05110,2020,Jianmin Zheng,"['Juyong Zhang', 'Keyu Chen']",3
73,Zheng Jianmin,journals/corr/abs-2008-05714,2020,Jianmin Zheng,"['Keyu Chen', 'Jianfei Cai 0001', 'Juyong Zhang']",2
73,Zheng Jianmin,journals/corr/abs-2011-03742,2020,Jianmin Zheng,"['Li Tian', 'Hanhui Li', 'Muhammad Faaiz Khan Bin Abdul Halil', 'Nadia Magnenat-Thalmann', 'Daniel Thalmann']",6
73,Zheng Jianmin,journals/corr/abs-2012-10981,2020,Jianmin Zheng,"['Li Tian', 'Hanhui Li', 'Qifa Wang', 'Xuezeng Du', 'Jialin Tao', 'Jordan Sia Chong', 'Nadia Magnenat-Thalmann']",8
73,Zheng Jianmin,journals/access/WangKQFZZ19,2019,Jianmin Zheng,"['Yimin Wang', 'Lingsheng Kong', 'Zhenxing Qian', 'Guorui Feng', 'Xinpeng Zhang 0001']",6
73,Zheng Jianmin,journals/cad/YeLZHH19,2019,Jianmin Zheng,"['Zipeng Ye', 'Yong-Jin Liu', 'Kai Hormann', 'Ying He 0001']",3
73,Zheng Jianmin,journals/cg/WangZS19,2019,Jianmin Zheng,"['Kai Wang 0012', 'Hock Soon Seah']",2
73,Zheng Jianmin,journals/cgf/DengZCC19,2019,Jianmin Zheng,"['Teng Deng', 'Jianfei Cai 0001', 'Tat-Jen Cham']",2
73,Zheng Jianmin,journals/cgf/NiJCZLL19,2019,Jianmin Zheng,"['Lixia Ni', 'Haiyong Jiang', 'Jianfei Cai 0001', 'Haifeng Li 0002', 'Xu Liu']",4
73,Zheng Jianmin,journals/pami/GuoZCJZ19,2019,Jianmin Zheng,"['Yudong Guo', 'Juyong Zhang', 'Jianfei Cai 0001', 'Boyi Jiang']",5
73,Zheng Jianmin,journals/corr/abs-1901-06765,2019,Jianmin Zheng,"['Guoxian Song', 'Jianfei Cai 0001', 'Tat-Jen Cham', 'Juyong Zhang', 'Henry Fuchs']",4
73,Zheng Jianmin,journals/corr/abs-1902-09907,2019,Jianmin Zheng,"['Haofei Xu', 'Jianfei Cai 0001', 'Juyong Zhang']",2
73,Zheng Jianmin,journals/corr/abs-1905-05622,2019,Jianmin Zheng,"['Boyi Jiang', 'Juyong Zhang', 'Jianfei Cai 0001']",4
73,Zheng Jianmin,journals/corr/abs-1911-11999,2019,Jianmin Zheng,"['Guoxian Song', 'Jianfei Cai 0001', 'Tat-Jen Cham']",2
73,Zheng Jianmin,journals/cad/KawasakiJSZM18,2018,Jianmin Zheng,"['Taro Kawasaki', 'Pradeep Kumar Jayaraman', 'Kentaro Shida', 'Takashi Maekawa']",4
73,Zheng Jianmin,journals/cad/KikuchiYJZM18,2018,Jianmin Zheng,"['Ryosuke Kikuchi', 'Sora Yoshikawa', 'Pradeep Kumar Jayaraman', 'Takashi Maekawa']",4
73,Zheng Jianmin,journals/jcam/FuWWZZ18,2018,Jianmin Zheng,"['Qian Fu', 'Zhongke Wu', 'Xingce Wang', 'Mingquan Zhou']",5
73,Zheng Jianmin,journals/mta/SongZZQ18,2018,Jianmin Zheng,"['Xibin Song', 'Fan Zhong', 'Xueying Qin']",2
73,Zheng Jianmin,journals/pami/XuDZZCC18,2018,Jianmin Zheng,"['Di Xu', 'Qi Duan', 'Juyong Zhang', 'Jianfei Cai 0001', 'Tat-Jen Cham']",3
73,Zheng Jianmin,journals/presence/CaiZZWCTYLM17,2018,Jianmin Zheng,"['Yiyu Cai', 'Yuzhe Zhang', 'Xiaoqun Wu', 'Yong Chen', 'Bingquan Tan', 'Bianyue Yang', 'Tianrui Liu', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/tii/CaiIZC18,2018,Jianmin Zheng,"['Panpan Cai', 'Chandrasekaran Indhumathi', 'Yiyu Cai']",3
73,Zheng Jianmin,journals/tvcg/JayaramanFZLW18,2018,Jianmin Zheng,"['Pradeep Kumar Jayaraman', 'Chi-Wing Fu', 'Xueting Liu', 'Tien-Tsin Wong']",3
73,Zheng Jianmin,journals/vc/ZhangZM18,2018,Jianmin Zheng,"['Juzheng Zhang', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/corr/abs-1803-06802,2018,Jianmin Zheng,"['Qianyi Wu', 'Juyong Zhang', 'Yu-Kun Lai', 'Jianfei Cai 0001']",4
73,Zheng Jianmin,journals/corr/abs-1808-05323,2018,Jianmin Zheng,"['Yudong Guo', 'Juyong Zhang', 'Lin Cai', 'Jianfei Cai 0001']",5
73,Zheng Jianmin,journals/cvm/WuZCL17,2017,Jianmin Zheng,"['Xiaoqun Wu', 'Yiyu Cai', 'Haisheng Li 0002']",2
73,Zheng Jianmin,journals/firai/TianMTZ17,2017,Jianmin Zheng,"['Li Tian', 'Nadia Magnenat-Thalmann', 'Daniel Thalmann']",4
73,Zheng Jianmin,journals/ivc/DengCCZ17,2017,Jianmin Zheng,"['Teng Deng', 'Jianfei Cai 0001', 'Tat-Jen Cham']",4
73,Zheng Jianmin,journals/trob/ChenCZT17,2017,Jianmin Zheng,"['Yong Chen', 'Yiyu Cai', 'Daniel Thalmann']",3
73,Zheng Jianmin,journals/corr/abs-1708-00980,2017,Jianmin Zheng,"['Yudong Guo', 'Juyong Zhang', 'Jianfei Cai 0001', 'Boyi Jiang']",5
73,Zheng Jianmin,journals/cad/LuZCZ16,2016,Jianmin Zheng,"['Xing-Jiang Lu', 'Yiyu Cai', 'Gang Zhao']",2
73,Zheng Jianmin,journals/cad/XiaoLLWZZ16,2016,Jianmin Zheng,"['Wenlei Xiao', 'Yazui Liu', 'Rui Li', 'Wei Wang 0261', 'Gang Zhao']",5
73,Zheng Jianmin,journals/tmm/ZhuLCZLM16,2016,Jianmin Zheng,"['Hongyuan Zhu', 'Jiangbo Lu', 'Jianfei Cai 0001', 'Shijian Lu', 'Nadia Magnenat-Thalmann']",4
73,Zheng Jianmin,journals/cagd/SederbergZ15,2015,Jianmin Zheng,['Thomas W. Sederberg'],2
73,Zheng Jianmin,journals/cgf/ZhangZM15,2015,Jianmin Zheng,"['Wenjing Zhang', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/cgf/WuZCF15,2015,Jianmin Zheng,"['Xiaoqun Wu', 'Yiyu Cai', 'Chi-Wing Fu']",2
73,Zheng Jianmin,journals/jcam/LiCCNZ15,2015,Jianmin Zheng,"['Yusha Li', 'Wenyu Chen', 'Yiyu Cai', 'Ahmad H. Nasri']",5
73,Zheng Jianmin,journals/jvca/ZhangZM15,2015,Jianmin Zheng,"['Juzheng Zhang', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/tist/ChenCZCS15,2015,Jianmin Zheng,"['Chongyu Chen', 'Jianfei Cai 0001', 'Tat-Jen Cham', 'Guangming Shi']",3
73,Zheng Jianmin,journals/tvcg/MaZX15,2015,Jianmin Zheng,"['Yuewen Ma', 'Jian Xie']",2
73,Zheng Jianmin,journals/vc/DuanCZ15,2015,Jianmin Zheng,"['Qi Duan', 'Jianfei Cai 0001']",3
73,Zheng Jianmin,journals/vc/ZhangZM15,2015,Jianmin Zheng,"['Yuzhe Zhang', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/ewc/YangZW14,2014,Jianmin Zheng,"['Xunnian Yang', 'Desheng Wang']",2
73,Zheng Jianmin,journals/tip/ZhouZW14,2014,Jianmin Zheng,"['Hailing Zhou', 'Lei Wei 0002']",2
73,Zheng Jianmin,journals/tog/XiongZZCL14,2014,Jianmin Zheng,"['Shiyao Xiong', 'Juyong Zhang', 'Jianfei Cai 0001', 'Ligang Liu']",3
73,Zheng Jianmin,journals/cad/PanZZ13,2013,Jianmin Zheng,"['Jianjiang Pan', 'Gang Zhao']",2
73,Zheng Jianmin,journals/cad/WangZ13,2013,Jianmin Zheng,['Yimin Wang'],2
73,Zheng Jianmin,journals/cad/YangZ13,2013,Jianmin Zheng,['Xunnian Yang'],2
73,Zheng Jianmin,journals/cga/ChiangZYMCC13,2013,Jianmin Zheng,"['Patricia Chiang', 'You Yu', 'Koon Hou Mak', 'Chee-Kong Chui', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/jcam/LiZ13a,2013,Jianmin Zheng,['Xin Li 0021'],2
73,Zheng Jianmin,journals/jvcir/AnhCZL13,2013,Jianmin Zheng,"['Thi Nhat Anh Nguyen', 'Jianfei Cai 0001', 'Jianguo Li']",3
73,Zheng Jianmin,journals/pr/ZhouZW13,2013,Jianmin Zheng,"['Hailing Zhou', 'Lei Wei 0002']",2
73,Zheng Jianmin,journals/sigpro/WuZWC13,2013,Jianmin Zheng,"['Xiaoqun Wu', 'Chunlin Wu', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/tip/ZhuZCM13,2013,Jianmin Zheng,"['Hongyuan Zhu', 'Jianfei Cai 0001', 'Nadia Magnenat-Thalmann']",2
73,Zheng Jianmin,journals/tog/SongFGZMC13,2013,Jianmin Zheng,"['Peng Song 0001', 'Chi-Wing Fu', 'Prashant Goswami', 'Niloy J. Mitra', 'Daniel Cohen-Or']",4
73,Zheng Jianmin,journals/vc/YangZ13,2013,Jianmin Zheng,['Xunnian Yang'],2
73,Zheng Jianmin,journals/cad/ChiangZMMC12,2012,Jianmin Zheng,"['Patricia Chiang', 'Koon Hou Mak', 'Nadia Magnenat-Thalmann', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/cad/YangZ12,2012,Jianmin Zheng,['Xunnian Yang'],2
73,Zheng Jianmin,journals/cagd/LiZSHS12,2012,Jianmin Zheng,"['Xin Li 0021', 'Thomas W. Sederberg', 'Thomas J. R. Hughes', 'Michael A. Scott']",2
73,Zheng Jianmin,journals/cagd/LiZ12,2012,Jianmin Zheng,['Xin Li 0021'],2
73,Zheng Jianmin,journals/cg/ZhouZY12,2012,Jianmin Zheng,"['Hailing Zhou', 'Xunnian Yang']",2
73,Zheng Jianmin,journals/ijvr/ChenLPZC12,2012,Jianmin Zheng,"['Wenyu Chen', 'Yusha Li', 'Jianjiang Pan', 'Yiyu Cai']",4
73,Zheng Jianmin,journals/tip/AnhCZZ12,2012,Jianmin Zheng,"['Thi Nhat Anh Nguyen', 'Jianfei Cai 0001', 'Juyong Zhang']",4
73,Zheng Jianmin,journals/tog/ZhangZWC12,2012,Jianmin Zheng,"['Juyong Zhang', 'Chunlin Wu', 'Jianfei Cai 0001']",2
73,Zheng Jianmin,journals/vc/NasriSZ12,2012,Jianmin Zheng,"['Ahmad H. Nasri', 'Khaled Sinno']",3
73,Zheng Jianmin,journals/cg/ChiangCMSCZ11,2011,Jianmin Zheng,"['Patricia Chiang', 'Yiyu Cai', 'Koon Hou Mak', 'Ei Mon Soe', 'Chee-Kong Chui']",6
73,Zheng Jianmin,journals/cgf/DuanZC11,2011,Jianmin Zheng,"['Qi Duan', 'Jianfei Cai 0001']",2
73,Zheng Jianmin,journals/jcam/ChenYZCA11,2011,Jianmin Zheng,"['Wenyu Chen', 'Rongdong Yu', 'Yiyu Cai', 'Chikit Au']",3
73,Zheng Jianmin,journals/tvcg/ZhangZC11,2011,Jianmin Zheng,"['Juyong Zhang', 'Jianfei Cai 0001']",2
73,Zheng Jianmin,journals/cad/ChenZC10,2010,Jianmin Zheng,"['Wenyu Chen', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/cgf/ZhangWCZT10,2010,Jianmin Zheng,"['Juyong Zhang', 'Chunlin Wu', 'Jianfei Cai 0001', 'Xue-Cheng Tai']",4
73,Zheng Jianmin,journals/jcp/YuZZCCZM10,2010,Jianmin Zheng,"['Rongdong Yu', 'Yin Zhang 0006', 'Sanyuan Zhang', 'Patricia Chiang', 'Yiyu Cai', 'Koon Hou Mak']",6
73,Zheng Jianmin,journals/jvca/WangZ10,2010,Jianmin Zheng,['Yimin Wang'],2
73,Zheng Jianmin,journals/tcsv/GuanCZZ10,2010,Jianmin Zheng,"['Wei Guan', 'Jianfei Cai 0001', 'Juyong Zhang']",4
73,Zheng Jianmin,journals/tip/YangCZL10,2010,Jianmin Zheng,"['Wenxian Yang', 'Jianfei Cai 0001', 'Jiebo Luo']",3
73,Zheng Jianmin,journals/vc/ChenZC10,2010,Jianmin Zheng,"['Wenyu Chen', 'Yiyu Cai']",2
73,Zheng Jianmin,journals/vc/HuFZ10,2010,Jianmin Zheng,"['Mingxiao Hu', 'Jieqing Feng']",3
73,Zheng Jianmin,journals/computing/Zheng09,2009,Jianmin Zheng,[],1
